"施設ID","作業用番号","作業内容フラグ_区分","作業内容フラグ_内訳","作業内容フラグ_内訳補足","施設名","施設名_ﾌﾘｶﾞﾅ","路線名","道路種別","架設年度_西暦","架設年度_推測","供用年度_西暦","橋梁種別","橋長(m)","径間数","幅員(m)","上部構造形式","上部工（使用材料）","上部工（構造形式）","下部構造形式","基礎形式","溝橋(ｶﾙﾊﾞｰﾄ)","道路管理者_区分","道路管理者_名称","道路管理者_管理事務所名","行政区域_都道府県名","行政区域_市区町村名","起点側位置_緯度","起点側位置_経度","距離標(KP)","上り・下り線","当該道路_緊急輸送路","道路橋下状況_道路_緊急輸送路","道路橋下状況_道路_道路管理者","道路橋下状況_鉄道","代替路の有無","自専道/一般道","高規格幹線道路区分","占用物件(名称)","施設諸元_備考","点検記録_点検実施年度","点検記録_点検実施年月","点検記録_判定区分","過去の点検表記録様式ファイル名","点検表記録様式ファイル名","所見等(任意)","長寿命化修繕計画","点検・修繕_備考","確認書記載_点検・修繕計画_2019","確認書記載_点検・修繕計画_2020","確認書記載_点検・修繕計画_2021","確認書記載_点検・修繕計画_2022","確認書記載_点検・修繕計画_2023","確認書記載_点検・修繕計画_2024","確認書記載_点検・修繕計画_2025","確認書記載_点検・修繕計画_2026","確認書記載_点検・修繕計画_2027","確認書記載_点検・修繕計画_2028","確認書記載_点検方法","確認書記載_修繕方法","確認書記載_点検済分類","確認書記載_跨線部判定結果","確認書記載_修繕済分類","確認書記載_跨線部再判定結果","確認書に点検時期の記載がない理由","跨線対象_鉄道_JR_1","跨線対象_鉄道_JR_2","跨線対象_鉄道_JR_3","跨線対象_鉄道_JR_4","跨線対象_鉄道_大手民鉄_1","跨線対象_鉄道_大手民鉄_2","跨線対象_鉄道_大手民鉄_3","跨線対象_鉄道_準大手_1","跨線対象_鉄道_準大手_2","跨線対象_鉄道_公営_1","跨線対象_鉄道_公営_2","跨線対象_鉄道_中小民鉄_1","跨線対象_鉄道_中小民鉄_2","跨線対象_鉄道_中小民鉄_3","跨線対象_鉄道_中小民鉄転換鉄道等_1","跨線対象_鉄道_中小民鉄転換鉄道等_2","跨線対象_鉄道_貨物鉄道(JR以外）_1","跨線対象_鉄道_貨物鉄道(JR以外）_2","跨線対象_鉄道_モノレール_1","跨線対象_鉄道_モノレール_2","跨線対象_鉄道_新交通システム_1","跨線対象_鉄道_新交通システム_2","跨線対象_鉄道_鋼索鉄道_1","跨線対象_鉄道_鋼索鉄道_2","跨線対象_鉄道_無軌条電車_1","跨線対象_鉄道_無軌条電車_2","跨線対象_軌道_公営_1","跨線対象_軌道_公営_2","跨線対象_軌道_中小民鉄_1","跨線対象_軌道_中小民鉄_2","跨線対象_軌道_モノレール_1","跨線対象_軌道_モノレール_2","跨線対象_軌道_新交通システム_1","跨線対象_軌道_新交通システム_2","跨線対象_その他","通行規制_規制内容","通行規制_規制内容_詳細","通行規制_新規追加","通行規制_規制内容変更","通行規制_開始年度","通行規制_規制までの橋齢","規制解除（予定）年度","規制原因_自由入力","通行規制_原因コード","通行規制_原因_具体的内容の分類","通行規制_原因_詳細","補修等実施状況","補修等実施予定時期","補修等実施予定年月","撤去措置区分","新設設計時の適用基準","橋の重要度","耐震補強の状況","性能３を満たすための対策状況","性能３を満たすための対策完了目標年度","性能２を満たすための対策状況","性能２を満たすための対策完了目標年度","橋種_一般橋","橋種_特殊橋_トラス橋","橋種_特殊橋_吊り橋","橋種_特殊橋_斜張橋","橋種_特殊橋_その他特殊橋梁","対策メニュー_基礎（フーチング含む）","対策メニュー_橋台","対策メニュー_橋脚","対策メニュー_橋脚_うち段落とし部","縁対策メニュー_縁端拡幅","対策メニュー_落橋防止構造","対策メニュー_変位制限構造（横変位拘束構造）","対策メニュー_支承交換","対策メニュー_段差防止構造","対策メニュー_上部工補強","対策メニュー_その他","図面の有無","基礎の耐震補強_適用基準・図面類","基礎の耐震補強_基礎の照査結果","基礎の耐震補強_液状化エリア","基礎の耐震補強_簡易判定","単径間の橋梁_種類","単径間の橋梁_照査の有無","ロッキング橋脚を有する橋梁","パイルベント橋脚を有する橋梁","全国地震予想地図での発生確率","跨道橋_用途種別","跨道橋の状況_現在未使用","跨道橋の状況_今後の利用","跨道橋の状況_撤去計画の有無","跨道橋の状況_撤去計画無しの理由","跨道橋下の管理者_会社名","跨道橋下の管理者_支社名","跨道橋下の管理者_事務所名","跨道橋下の路線情報_路線区別","跨道橋下の路線情報_高速道路等名称","位置情報_IC間_自","位置情報_IC間_至","位置情報_KP","跨線橋下管理者との管理協定の締結","管理協定_無しの理由","点検実施状況","点検を委託で実施","点検方法","跨線橋下管理者との共有","点検結果_最新の点検時期","点検結果_5年以内の対策","修繕の内容_はく落対策_実施状況","修繕の内容_壁高欄補修_実施状況","修繕の内容_コンクリたたき落とし_実施状況","修繕の内容_塗替塗装_実施状況","修繕の内容_クラック補修_実施状況","修繕の内容_架替_実施状況","修繕の内容_その他_具体的内容","修繕の内容_その他_実施状況","修繕の内容_未実施の理由","耐震補強_実施状況","耐震未照査_該当","耐震未照査_照査実施計画年度","未移管跨線橋_該当","未移管跨線橋_区分","要請（公表）するべきもの","本来管理者_区分","本来管理者名（移管予定先）","移管後_道路法上の道路_該当","移管後_用途種別","移管状況","移管時期"
"36.16833,137.87806","BR0-204501-00011",,,,"山形１３号橋","(ﾔﾏｶﾞﾀ13ｺﾞｳｷｮｳ)","村道（２級）１０号線","市町村道","1988",,"1988","橋","3.4","1","9.8","③ＲＣ橋_ＲＣ溝橋（ＢＯＸカルバート）","RC橋","溝橋(カルバート)","その他（橋台）","直接基礎","○","市区町村","山形村","山形村","長野県","山形村","36.16833","137.87806","無し","上下線","指定無し","×","市区町村","無し","有","一般道","該当しない","無し",,"2021","202108","Ⅱ",,"11村道 2級12号線_山形13号橋.xlsx","路面、頂版、側壁の各所にひびわれが確認される。予防保全的な対策が望ましい。","○",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"S55道示","Ａ種の橋",,,,,,"1",,,,,"必要なし","必要なし","必要なし","必要なし","必要なし","必要なし","必要なし","必要なし","必要なし","必要なし","必要なし","竣工図なし",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"36.16833,137.87667","BR0-204501-00012",,,,"山形１４号橋","(ﾔﾏｶﾞﾀ14ｺﾞｳｷｮｳ)","村道（２級）１０号線","市町村道","1988",,"1988","橋","3.4","1","8.7","③ＲＣ橋_ＲＣ溝橋（ＢＯＸカルバート）","RC橋","溝橋(カルバート)","その他（橋台）","直接基礎","○","市区町村","山形村","山形村","長野県","山形村","36.16833","137.87667","無し","上下線","指定無し","×","都道府県","無し","有","一般道","該当しない","無し",,"2021","202108","Ⅱ",,"12村道 2級10号線_山形14号橋.xlsx","全体的に健全な状態を保持しているが、下流側袖擁壁に洗掘がある。橋の機能に支障が生じる可能性があるため、補修対応が望ましい。※緊急性はないと判断し、技術者判断でⅢ→Ⅱに変更した。","○",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"S55道示","Ａ種の橋",,,,,,"1",,,,,"必要なし","必要なし","必要なし","必要なし","必要なし","必要なし","必要なし","必要なし","必要なし","必要なし","必要なし","竣工図なし",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"36.10472,137.52139","BR0-204501-00013",,,,"山形１５号橋","(ﾔﾏｶﾞﾀ15ｺﾞｳｷｮｳ)","村道（２級）１１号線","市町村道","1985",,"1985","橋","8.0","1","5.7","④ＰＣ橋_プレテン中空床版","PC橋","床版橋","重力式橋台","直接基礎",,"市区町村","山形村","山形村","長野県","山形村","36.10472","137.52139","無し","上下線","指定無し","×","都道府県","無し","無","一般道","該当しない","無し",,"2021","202108","Ⅱ",,"13村道 2級11号線_山形15号橋.xlsx","床版のPC桁間詰部にて、橋面防水未設置が原因とみられる遊離石灰が数か所で確認される。予防保全対策の実施が望ましい。","○",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"S55道示","Ａ種の橋",,,,,,"1",,,,,,,,,,,,,,,,"竣工図なし","基礎の耐震補強照査を実施していない",,"液状化の想定されるエリア外の橋梁","個別判定","直橋","未実施",,,"～6%未満",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"36.10417,137.52389","BR0-204501-00014",,,,"山形１６号橋","(ﾔﾏｶﾞﾀ16ｺﾞｳｷｮｳ)","村道（２級）１２号線","市町村道","1985",,"1985","橋","5.4","1","5.8","③ＲＣ橋_ＲＣ中実床版","RC橋","床版橋","重力式橋台","直接基礎",,"市区町村","山形村","山形村","長野県","山形村","36.10417","137.52389","無し","上下線","指定無し","×","都道府県","無し","無","一般道","該当しない","無し",,"2021","202108","Ⅱ",,"14村道 2級12号線_山形16号橋.xlsx","A1,A2橋台にひびわれや遊離石灰等の損傷が確認される。予防保全的な対策が望ましい。","○",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"S55道示","Ａ種の橋",,,,,,"1",,,,,,,,,,,,,,,,"竣工図なし","基礎の耐震補強照査を実施していない",,"液状化の想定されるエリア外の橋梁","個別判定","直橋","未実施",,,"～6%未満",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"36.10444,137.53083","BR0-204501-00015",,,,"山形１７号橋","(ﾔﾏｶﾞﾀ17ｺﾞｳｷｮｳ)","村道（２級）１３号線","市町村道","1985",,"1985","橋","4.8","1","5.3","③ＲＣ橋_ＲＣ中実床版","RC橋","床版橋","重力式橋台","直接基礎",,"市区町村","山形村","山形村","長野県","山形村","36.10444","137.53083","無し","上下線","指定無し","×","都道府県","無し","無","一般道","該当しない","無し",,"2021","202108","Ⅱ",,"15村道 2級13号線_山形17号橋.xlsx","A1橋台支承部に伸縮目地からの軽微な漏水が見られる。予防保全的な対策が望ましい。","○",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"S55道示","Ａ種の橋",,,,,,"1",,,,,,,,,,,,,,,,"竣工図なし","基礎の耐震補強照査を実施していない",,"液状化の想定されるエリア外の橋梁","個別判定","直橋","未実施",,,"～6%未満",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"36.10417,137.53472","BR0-204501-00016",,,,"山形１８号橋","(ﾔﾏｶﾞﾀ18ｺﾞｳｷｮｳ)","村道東２７号線","市町村道","1983",,"1983","橋","9.0","1","4.3","③ＲＣ橋_ＲＣ中実床版","RC橋","床版橋","重力式橋台","直接基礎",,"市区町村","山形村","山形村","長野県","山形村","36.10417","137.53472","無し","上下線","指定無し","×","都道府県","無し","無","一般道","該当しない","無し",,"2021","202108","Ⅰ",,"16村道 東27号線_山形18号橋.xlsx","全体的に健全な状態を保持しているが、舗装や地覆側面の一部に剥離が見られる。定期的な経過観察を行うことが望ましい。","○",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"S55道示","Ａ種の橋",,,,,,"1",,,,,,,,,,,,,,,,"竣工図なし","基礎の耐震補強照査を実施していない",,"液状化の想定されるエリア外の橋梁","個別判定","直橋","未実施",,,"～6%未満",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"36.17722,137.89639","BR0-204501-00017",,,,"山形１９号橋","(ﾔﾏｶﾞﾀ19ｺﾞｳｷｮｳ)","村道東２７号線","市町村道","1983",,"1983","橋","11.3","1","4.3","③ＲＣ橋_ＲＣ中実床版","RC橋","床版橋","重力式橋台","直接基礎",,"市区町村","山形村","山形村","長野県","山形村","36.17722","137.89639","無し","上下線","指定無し","×","都道府県","無し","無","一般道","該当しない","無し",,"2021","202108","Ⅱ",,"17村道 東27号線_山形19号橋.xlsx","全体的に健全な状態を保持しているが、排水施設の土砂詰まりが見られるため定期的に維持管理を行うことが望ましい。","○",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"S55道示","Ａ種の橋",,,,,,"1",,,,,,,,,,,,,,,,"竣工図なし","基礎の耐震補強照査を実施していない",,"液状化の想定されるエリア外の橋梁","個別判定","直橋","未実施",,,"～6%未満",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"36.10278,137.53111","BR0-204501-00018",,,,"山形２０号橋","(ﾔﾏｶﾞﾀ20ｺﾞｳｷｮｳ)","村道東２８号線","市町村道","1983",,"1983","橋","5.1","1","5.9","③ＲＣ橋_ＲＣ中実床版","RC橋","床版橋","重力式橋台","直接基礎",,"市区町村","山形村","山形村","長野県","山形村","36.10278","137.53111","無し","上下線","指定無し","×","都道府県","無し","無","一般道","該当しない","無し",,"2021","202108","Ⅱ",,"18村道 東28号線_山形20号橋.xlsx","床版橋をPC桁で拡幅した橋梁であるが、接続箇所に漏水跡が見られる。また、各部材において軽微な損傷が確認されるため、予防保全的な対策が望ましい。","○",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"S55道示","Ａ種の橋",,,,,,"1",,,,,,,,,,,,,,,,"竣工図なし","基礎の耐震補強照査を実施していない",,"液状化の想定されるエリア外の橋梁","個別判定","直橋","未実施",,,"～6%未満",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"36.18417,137.89583","BR0-204501-00019",,,,"山形２１号橋","(ﾔﾏｶﾞﾀ21ｺﾞｳｷｮｳ)","村道東３５号線","市町村道","1977",,"1977","橋","2.2","1","4.4","③ＲＣ橋_ＲＣ中実床版","RC橋","床版橋","その他（橋台）","直接基礎",,"市区町村","山形村","山形村","長野県","山形村","36.18417","137.89583","無し","上下線","指定無し","×","市区町村","無し","有","一般道","該当しない","無し",,"2021","202108","Ⅱ",,"19村道 東35号線_山形21号橋.xlsx","床版下面の鉄筋露出や両橋台のひびわれに遊離石灰が見られる。予防保全対策の実施が望ましい。","○",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"S46耐震設計指針","Ａ種の橋",,,,,,"1",,,,,,,,,,,,,,,,"竣工図なし","基礎の耐震補強照査を実施していない",,"液状化の想定されるエリア外の橋梁","個別判定","直橋","未実施",,,"～6%未満",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"36.18500,137.89583","BR0-204501-00020",,,,"山形２２号橋","(ﾔﾏｶﾞﾀ22ｺﾞｳｷｮｳ)","村道東３６号線","市町村道","1977",,"1977","橋","5.7","2","5.5","③ＲＣ橋_ＲＣ中実床版","RC橋","床版橋","その他（橋台）","直接基礎",,"市区町村","山形村","山形村","長野県","山形村","36.18500","137.89583","無し","上下線","指定無し","×","市区町村","無し","有","一般道","該当しない","無し",,"2021","202108","Ⅱ",,"20村道 東36号線_山形22号橋.xlsx","各下部工に剥離（欠損）やうきが見られる。橋梁の安全性に影響を及ぼす恐れがあるため、早期措置が望ましい。※管理者協議、技術者判断で下部構造Ⅲ→Ⅱに変更。","○",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"S46耐震設計指針","Ａ種の橋",,,,,,"1",,,,,,,,,,,,,,,,"竣工図なし","基礎の耐震補強照査を実施していない",,"液状化の想定されるエリア外の橋梁","個別判定",,,,,"～6%未満",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"36.10417,137.53250","BR0-204501-00021",,,,"山形２５号橋","(ﾔﾏｶﾞﾀ25ｺﾞｳｷｮｳ)","村道東４４号線","市町村道","1983",,"1983","橋","5.0","1","4.4","③ＲＣ橋_ＲＣ中実床版","RC橋","床版橋","重力式橋台","直接基礎",,"市区町村","山形村","山形村","長野県","山形村","36.10417","137.53250","無し","上下線","指定無し","×","都道府県","無し","無","一般道","該当しない","無し",,"2021","202108","Ⅱ",,"21村道 東44号線_山形25号橋.xlsx","桁下まで排水管の長さが確保されていないため、付近の主桁に表層剥離が確認される。また、支承部分の機能障害や漏水の跡も見られるため、予防保全的な対策が望ましい。","○",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"S55道示","Ａ種の橋",,,,,,"1",,,,,,,,,,,,,,,,"竣工図なし","基礎の耐震補強照査を実施していない",,"液状化の想定されるエリア外の橋梁","個別判定","直橋","未実施",,,"～6%未満",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"36.10333,137.53250","BR0-204501-00022",,,,"山形２６号橋","(ﾔﾏｶﾞﾀ26ｺﾞｳｷｮｳ)","村道東４４号線","市町村道","1983",,"1983","橋","10.4","1","4.2","③ＲＣ橋_ＲＣ中実床版","RC橋","床版橋","重力式橋台","直接基礎",,"市区町村","山形村","山形村","長野県","山形村","36.10333","137.53250","無し","上下線","指定無し","×","都道府県","無し","無","一般道","該当しない","無し",,"2021","202108","Ⅱ",,"22村道 東44号線_山形26号橋.xlsx","床版に劣化や密集したひびわれが確認される。また、橋台には遊離石灰を伴うひびわれが確認されるため、予防保全的な対策が望ましい。","○",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"S55道示","Ａ種の橋",,,,,,"1",,,,,,,,,,,,,,,,"竣工図なし","基礎の耐震補強照査を実施していない",,"液状化の想定されるエリア外の橋梁","個別判定","直橋","未実施",,,"～6%未満",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"36.10417,137.53361","BR0-204501-00023",,,,"山形２７号橋","(ﾔﾏｶﾞﾀ27ｺﾞｳｷｮｳ)","村道東４５号線","市町村道","1991",,"1991","橋","12.5","2","9.2","④ＰＣ橋_プレテン中空床版","PC橋","床版橋","逆Ｔ式橋台","直接基礎",,"市区町村","山形村","山形村","長野県","山形村","36.10417","137.53361","無し","上下線","指定無し","×","都道府県","無し","無","一般道","該当しない","無し",,"2021","202108","Ⅱ",,"23村道 東45号線_山形27号橋（本郷橋）.xlsx","桁下は健全な状態を保持しているが、橋面に比較的大きなひびわれや排水施設の土砂詰まりが見られる。定期的な維持管理が望ましい。","○",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"H2道示","Ａ種の橋",,,,,,"1",,,,,,,,,,,,,,,,"竣工図なし","基礎の耐震補強照査を実施していない",,"液状化の想定されるエリア外の橋梁","個別判定",,,,,"～6%未満",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"36.10333,137.53361","BR0-204501-00024",,,,"山形２８号橋","(ﾔﾏｶﾞﾀ28ｺﾞｳｷｮｳ)","村道東４５号線","市町村道","1983",,"1983","橋","10.6","1","4.2","③ＲＣ橋_ＲＣ中実床版","RC橋","床版橋","重力式橋台","直接基礎",,"市区町村","山形村","山形村","長野県","山形村","36.10333","137.53361","無し","上下線","指定無し","×","都道府県","無し","無","一般道","該当しない","無し",,"2021","202108","Ⅱ",,"24村道 東45号線_山形28号橋.xlsx","主桁下面に幅の広いひびわれやが遊離石灰が広範囲で確認される。予防保全の観点から対策することが望ましい。※路面の凹凸は通行に大きな影響はないと判断し、技術者判断Ⅲ→Ⅱに変更。","○",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"S55道示","Ａ種の橋",,,,,,"1",,,,,,,,,,,,,,,,"竣工図なし","基礎の耐震補強照査を実施していない",,"液状化の想定されるエリア外の橋梁","個別判定","直橋","未実施",,,"～6%未満",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"36.18833,137.89472","BR0-204501-00025",,,,"山形２９号橋","(ﾔﾏｶﾞﾀ29ｺﾞｳｷｮｳ)","村道東５３号線","市町村道","1977",,"1977","橋","4.3","1","4.4","③ＲＣ橋_ＲＣ中実床版","RC橋","床版橋","その他（橋台）","直接基礎",,"市区町村","山形村","山形村","長野県","山形村","36.18833","137.89472","無し","上下線","指定無し","×","市区町村","無し","有","一般道","該当しない","無し",,"2021","202108","Ⅱ",,"25村道 東53号線_山形29号橋.xlsx","Ａ1橋台にひびわれやうきが見られる。予防保全対策の実施が望ましい。",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"S46耐震設計指針","Ａ種の橋",,,,,,"1",,,,,,,,,,,,,,,,"竣工図なし","基礎の耐震補強照査を実施していない",,"液状化の想定されるエリア外の橋梁","個別判定","直橋","未実施",,,"～6%未満",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"36.18056,137.87306","BR0-204501-00026",,,,"山形３０号橋","(ﾔﾏｶﾞﾀ30ｺﾞｳｷｮｳ)","村道北３５号線","市町村道","1988",,"1988","橋","2.1","1","4.6","③ＲＣ橋_ＲＣ溝橋（ＢＯＸカルバート）","RC橋","溝橋(カルバート)","その他（橋台）","直接基礎","○","市区町村","山形村","山形村","長野県","山形村","36.18056","137.87306","無し","上下線","指定無し","×","市区町村","無し","有","一般道","該当しない","無し",,"2021","202108","Ⅱ",,"27村道 北35号線_山形30号橋.xlsx","全体的に健全な状態を保持しているが、路面にひびわれと主桁に漏水が見られる。定期的な維持管理を行うことが望ましい。","○",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"S55道示","Ａ種の橋",,,,,,"1",,,,,"必要なし","必要なし","必要なし","必要なし","必要なし","必要なし","必要なし","必要なし","必要なし","必要なし","必要なし","竣工図なし",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"36.10111,137.52222","BR0-204501-00027",,,,"山形３１号橋","(ﾔﾏｶﾞﾀ31ｺﾞｳｷｮｳ)","村道北４３号線","市町村道","1975",,"1975","橋","2.6","1","3.0","③ＲＣ橋_ＲＣ中実床版","RC橋","床版橋","その他（橋台）","直接基礎",,"市区町村","山形村","山形村","長野県","山形村","36.10111","137.52222","無し","上下線","指定無し","×","市区町村","無し","無","一般道","該当しない","無し",,"2021","202108","Ⅱ",,"28村道 北43号線_山形31号橋.xlsx","全体的に健全な状態を保持しているが、桁下に漏水跡が見られ、一部遊離石灰が確認される。経過観察が必要である。","○",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"S46耐震設計指針","Ａ種の橋",,,,,,"1",,,,,,,,,,,,,,,,"竣工図なし","基礎の耐震補強照査を実施していない",,"液状化の想定されるエリア外の橋梁","個別判定","直橋","未実施",,,"～6%未満",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"36.10444,137.52306","BR0-204501-00028",,,,"山形３２号橋","(ﾔﾏｶﾞﾀ32ｺﾞｳｷｮｳ)","村道北６４号線","市町村道","1985",,"1985","橋","4.9","1","5.4","③ＲＣ橋_ＲＣ中実床版","RC橋","床版橋","重力式橋台","直接基礎",,"市区町村","山形村","山形村","長野県","山形村","36.10444","137.52306","無し","上下線","指定無し","×","都道府県","無し","無","一般道","該当しない","無し",,"2021","202108","Ⅱ",,"30村道 北64号線_山形32号橋.xlsx","終点側の舗装ひびわれおよび拡幅した縦目地部からの漏水により、主桁に亀甲状のひびわれや遊離石灰が著しく見られる。A2橋台の遊離石灰も著しいため早期措置が望まれる。","○",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"S55道示","Ａ種の橋",,,,,,"1",,,,,,,,,,,,,,,,"竣工図なし","基礎の耐震補強照査を実施していない",,"液状化の想定されるエリア外の橋梁","個別判定","直橋","未実施",,,"～6%未満",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"36.18139,137.87306","BR0-204501-00029",,,,"山形３３号橋","(ﾔﾏｶﾞﾀ33ｺﾞｳｷｮｳ)","村道北６７号線","市町村道","1988",,"1988","橋","2.2","1","3.1","③ＲＣ橋_ＲＣ溝橋（ＢＯＸカルバート）","RC橋","溝橋(カルバート)","その他（橋台）","直接基礎","○","市区町村","山形村","山形村","長野県","山形村","36.18139","137.87306","無し","上下線","指定無し","×","市区町村","無し","有","一般道","該当しない","無し",,"2021","202108","Ⅰ",,"31村道 北67号線_山形33号橋.xlsx","全体的に健全な状態を保持しているがA2橋台にひびわれが見られるため定期的な維持管理を行うことが望ましい。","○",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"S55道示","Ａ種の橋",,,,,,"1",,,,,"必要なし","必要なし","必要なし","必要なし","必要なし","必要なし","必要なし","必要なし","必要なし","必要なし","必要なし","竣工図なし",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"36.17917,137.86333","BR0-204501-00030",,,,"山形３６号橋","(ﾔﾏｶﾞﾀ36ｺﾞｳｷｮｳ)","村道北８７号線","市町村道","1983",,"1983","橋","8.9","2","4.4","③ＲＣ橋_ＲＣ中実床版","RC橋","床版橋","重力式橋台","直接基礎",,"市区町村","山形村","山形村","長野県","山形村","36.17917","137.86333","無し","上下線","指定無し","×","都道府県","無し","有","一般道","該当しない","無し",,"2021","202108","Ⅱ",,"32村道 北87号線_山形36号橋.xlsx","主桁にひびわれや遊離石灰が確認される。劣化も進んでいるため、予防保全的な対策が望ましい。","○",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"S55道示","Ａ種の橋",,,,,,"1",,,,,,,,,,,,,,,,"竣工図あり","基礎の耐震補強照査を実施していない",,"液状化の想定されるエリア外の橋梁","個別判定",,,,,"～6%未満",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"36.17861,137.86139","BR0-204501-00031",,,,"山形３７号橋","(ﾔﾏｶﾞﾀ37ｺﾞｳｷｮｳ)","村道北８９号線","市町村道","1983",,"1983","橋","7.8","1","3.4","③ＲＣ橋_ＲＣ中実床版","RC橋","床版橋","逆Ｔ式橋台","直接基礎",,"市区町村","山形村","山形村","長野県","山形村","36.17861","137.86139","無し","上下線","指定無し","×","都道府県","無し","有","一般道","該当しない","無し",,"2021","202108","Ⅱ",,"33村道 北89号線_山形37号橋.xlsx","桁下が全面的に劣化している。また、橋台や護岸にひびわれが確認されるため、予防保全的な対策が望ましい。","○",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"S55道示","Ａ種の橋",,,,,,"1",,,,,,,,,,,,,,,,"竣工図なし","基礎の耐震補強照査を実施していない",,"液状化の想定されるエリア外の橋梁","個別判定","直橋","未実施",,,"～6%未満",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
